ID,Project.Name,Camera.Trap.Name,Latitude,Longitude,Sampling.Event,Photo.Type,Photo.Date,Photo.time,Raw.Name,Class,Order,Family,Genus,Species,Number.of.Animals,Person.Identifying.the.Photo,Camera.Serial.Number,Camera.Start.Date,Camera.End.Date,Person.setting.up.the.Camera,Person.picking.up.the.Camera,Camera.Manufacturer,Camera.Model,Sequence.Info,Moon.Phase,Temperature,Flash,Organization.Name
253,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-02-22,01:42:55,Tres Colinas_Danta (32).JPG,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirus,bairdii,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
254,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-02-24,21:37:05,Tres Colinas_Tepezcuintle (8).JPG,MAMMALIA,RODENTIA,CUNICULIDAE,Cuniculus,paca,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
256,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-02-24,21:37:06,Tres Colinas_Tepezcuintle (9).JPG,MAMMALIA,RODENTIA,CUNICULIDAE,Cuniculus,paca,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
255,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-02-24,21:37:06,Tres Colinas_Tepezcuintle (10).JPG,MAMMALIA,RODENTIA,CUNICULIDAE,Cuniculus,paca,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
257,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-02-24,22:37:00,Tres Colinas_Tepezcuintle (11).JPG,MAMMALIA,RODENTIA,CUNICULIDAE,Cuniculus,paca,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
258,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-03,12:43:27,Tres Colinas_Cabro de monte (1).JPG,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Mazama,temama,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
259,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-03,12:43:27,Tres Colinas_Cabro de monte (2).JPG,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Mazama,temama,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
260,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-03,12:43:28,Tres Colinas_Cabro de monte (3).JPG,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Mazama,temama,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
261,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-03,12:43:42,Tres Colinas_Cabro de monte (4).JPG,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Mazama,temama,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
262,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-03,12:43:42,Tres Colinas_Cabro de monte (5).JPG,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Mazama,temama,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
263,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-03,12:43:43,Tres Colinas_Cabro de monte (6).JPG,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Mazama,temama,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
264,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-03,12:44:16,Tres Colinas_Cabro de monte (7).JPG,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Mazama,temama,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
265,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-03,12:44:17,Tres Colinas_Cabro de monte (8).JPG,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Mazama,temama,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
266,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-03,12:44:17,Tres Colinas_Cabro de monte (9).JPG,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Mazama,temama,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
267,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-06,08:04:02,Tres Colinas_Saíno (1).JPG,MAMMALIA,CETARTIODACTYLA,TAYASSUIDAE,Pecari,tajacu,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
268,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-06,08:04:03,Tres Colinas_Saíno (2).JPG,MAMMALIA,CETARTIODACTYLA,TAYASSUIDAE,Pecari,tajacu,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
269,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-06,08:04:03,Tres Colinas_Saíno (3).JPG,MAMMALIA,CETARTIODACTYLA,TAYASSUIDAE,Pecari,tajacu,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
270,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-06,08:04:27,Tres Colinas_Saíno (4).JPG,MAMMALIA,CETARTIODACTYLA,TAYASSUIDAE,Pecari,tajacu,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
271,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-06,08:04:28,Tres Colinas_Saíno (5).JPG,MAMMALIA,CETARTIODACTYLA,TAYASSUIDAE,Pecari,tajacu,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
272,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-06,08:04:28,Tres Colinas_Saíno (6).JPG,MAMMALIA,CETARTIODACTYLA,TAYASSUIDAE,Pecari,tajacu,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
273,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-06,08:04:43,Tres Colinas_Saíno (7).JPG,MAMMALIA,CETARTIODACTYLA,TAYASSUIDAE,Pecari,tajacu,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
274,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-06,08:04:44,Tres Colinas_Saíno (8).JPG,MAMMALIA,CETARTIODACTYLA,TAYASSUIDAE,Pecari,tajacu,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
275,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-06,08:04:44,Tres Colinas_Saíno (9).JPG,MAMMALIA,CETARTIODACTYLA,TAYASSUIDAE,Pecari,tajacu,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
276,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-06,08:05:02,Tres Colinas_Saíno (10).JPG,MAMMALIA,CETARTIODACTYLA,TAYASSUIDAE,Pecari,tajacu,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
277,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-06,08:05:03,Tres Colinas_Saíno (11).JPG,MAMMALIA,CETARTIODACTYLA,TAYASSUIDAE,Pecari,tajacu,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
278,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-06,08:05:03,Tres Colinas_Saíno (12).JPG,MAMMALIA,CETARTIODACTYLA,TAYASSUIDAE,Pecari,tajacu,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
279,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-06,08:05:17,Tres Colinas_Saíno (13).JPG,MAMMALIA,CETARTIODACTYLA,TAYASSUIDAE,Pecari,tajacu,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
280,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-06,08:05:17,Tres Colinas_Saíno (14).JPG,MAMMALIA,CETARTIODACTYLA,TAYASSUIDAE,Pecari,tajacu,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
281,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-06,08:05:18,Tres Colinas_Saíno (15).JPG,MAMMALIA,CETARTIODACTYLA,TAYASSUIDAE,Pecari,tajacu,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
282,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-10,22:20:32,Tres Colinas_Danta (33).JPG,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirus,bairdii,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
283,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-10,22:20:33,Tres Colinas_Danta (34).JPG,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirus,bairdii,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
284,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-10,22:20:34,Tres Colinas_Danta (35).JPG,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirus,bairdii,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
285,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-10,22:21:11,Tres Colinas_Danta (36).JPG,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirus,bairdii,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
286,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-10,22:21:12,Tres Colinas_Danta (37).JPG,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirus,bairdii,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
287,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-10,22:21:39,Tres Colinas_Danta (38).JPG,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirus,bairdii,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
288,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-10,22:21:40,Tres Colinas_Danta (39).JPG,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirus,bairdii,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
289,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-10,22:21:41,Tres Colinas_Danta (40).JPG,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirus,bairdii,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
290,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-10,22:21:54,Tres Colinas_Danta (41).JPG,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirus,bairdii,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
291,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-10,22:21:55,Tres Colinas_Danta (42).JPG,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirus,bairdii,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
292,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-10,22:21:55,Tres Colinas_Danta (43).JPG,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirus,bairdii,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
293,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-13,20:03:32,Tres Colinas_Tepezcuintle (12).JPG,MAMMALIA,RODENTIA,CUNICULIDAE,Cuniculus,paca,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
294,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-13,20:03:33,Tres Colinas_Tepezcuintle (13).JPG,MAMMALIA,RODENTIA,CUNICULIDAE,Cuniculus,paca,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
295,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-13,20:03:33,Tres Colinas_Tepezcuintle (14).JPG,MAMMALIA,RODENTIA,CUNICULIDAE,Cuniculus,paca,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
296,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-15,02:12:17,Tres Colinas_Danta (44).JPG,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirus,bairdii,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
297,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-15,02:12:18,Tres Colinas_Danta (45).JPG,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirus,bairdii,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
298,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-15,02:12:19,Tres Colinas_Danta (46).JPG,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirus,bairdii,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
299,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-17,23:20:00,Tres Colinas_Tepezcuintle (15).JPG,MAMMALIA,RODENTIA,CUNICULIDAE,Cuniculus,paca,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
300,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-17,23:20:01,Tres Colinas_Tepezcuintle (16).JPG,MAMMALIA,RODENTIA,CUNICULIDAE,Cuniculus,paca,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
301,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-17,23:20:15,Tres Colinas_Tepezcuintle (17).JPG,MAMMALIA,RODENTIA,CUNICULIDAE,Cuniculus,paca,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
302,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-17,23:20:15,Tres Colinas_Tepezcuintle (18).JPG,MAMMALIA,RODENTIA,CUNICULIDAE,Cuniculus,paca,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
303,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-17,23:20:16,Tres Colinas_Tepezcuintle (19).JPG,MAMMALIA,RODENTIA,CUNICULIDAE,Cuniculus,paca,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
304,Biomonitoreo participativo ACLAP,CT-ACLAP-2019-2023-TC-01-1,9.12010704,-83.0803525,Tres Colinas - Huacas,Animal,2020-03-19,05:19:29,Tres Colinas_Danta (47).JPG,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirus,bairdii,1,Jorge Picado,PNUD-Paisajes Productivos,2019-12-21,2020-03-28,,,Bushnell,Trophy Cam HD,,,,0,Brigada Tres Colinas
